,lifespan,herbivore_initial_probability,low_predator_initial_probability,top_predator_initial_probability,herbivore_reproduction_rate,low_predator_reproduction_rate,top_predator_reproduction_rate,low_predator_starvation_rate,top_predator_starvation_rate
631,500,0.11303996624498036,0.10419617041804374,0.7827638633369759,0.9148213622374525,0.13196137953346554,0.21884183236162646,16,4
632,14,0.5472683535510148,0.1284389251457958,0.3242927213031894,0.7247389369164678,0.02424900140918529,0.7019614982921906,25,44
633,8,0.2920641552840221,0.20506861703695534,0.5028672276790226,0.36254025600148965,0.10739466977227863,0.036106648472793657,20,10
634,25,0.40145464284136945,0.004459833663010393,0.5940855234956202,0.06509848630364956,0.6854839842937428,0.7800032096446374,12,30
635,10,0.777306487930602,0.15984175766263153,0.06285175440676649,0.7807451702501299,0.3915178558200493,0.8322440561556037,43,48
636,6,0.3331937210661582,0.32498829986273603,0.3418179790711058,0.27849379064151647,0.31437543921512145,0.09078367019213607,20,15
637,22,0.5172354906633989,0.09842834741072704,0.38433616192587405,0.8561827699680739,0.7731816715375978,0.425346294863972,23,31
638,8,0.44941849839137826,0.26084565929287007,0.28973584231575167,0.6265225389892678,0.6668949104331005,0.12456959368734333,20,48
639,27,0.9528564383659368,0.007935850737120775,0.039207710896942416,0.6639296296294817,0.1957902489255502,0.9048616565571801,28,21
640,10,0.6709613845030561,0.17509187294638928,0.15394674255055463,0.18572078244079226,0.15066950601342943,0.6378548891058947,39,36
641,12,0.26574789492853546,0.006967810131141228,0.7272842949403233,0.5433396775237512,0.8985360056890225,0.7017704683184226,41,35
642,0,0.04473798180664046,0.8222601504704757,0.1330018677228838,0.9200268243014569,0.18433266971255213,0.9773768387557293,49,47
643,3,0.39634557836745166,0.47666944924930843,0.1269849723832399,0.7231797914102247,0.08463963748312664,0.05801396742522125,42,24
644,3,0.2274051035350274,0.39876329991621884,0.37383159654875375,0.23271541620444935,0.5263157461402133,0.4287050924349841,16,9
645,6,0.3266153307402473,0.3474879135747384,0.3258967556850143,0.9991737832869074,0.39482689408405847,0.21824382208756632,14,25
646,7,0.6226697422044093,0.29231441008870196,0.08501584770688875,0.3573978207360815,0.43589766258808227,0.7268064856299106,4,14
647,3,0.3004739384033268,0.4044003925942451,0.2951256690024281,0.49050389364509006,0.05870570279720311,0.13123805721805093,7,9
648,4,0.27614669536174097,0.40653049729062285,0.3173228073476362,0.5309004098379295,0.7619050207952146,0.6596570763218887,1,30
649,5,0.41035389236663056,0.4111184649985935,0.17852764263477594,0.8146223536185231,0.6538717505738402,0.38133698982570463,48,48
650,7,0.24115645034036803,0.16983208632088287,0.5890114633387491,0.26918479544456075,0.0051186140927563795,0.8205138317838152,26,23
651,5,0.46354735091508426,0.3322601259884127,0.20419252309650304,0.26358153206174895,0.18937570000905235,0.14670082230347248,38,8
652,0,0.003075919525356685,0.010410690873073558,0.9865133896015698,0.34712491377959775,0.5264310699051251,0.538338151618603,17,47
653,5,0.07946246354120745,0.05490967162226468,0.8656278648365279,0.4474222195027676,0.66229647103465,0.819073034010092,2,46
654,14,0.2813342590071891,0.07540264122876561,0.6432630997640453,0.31963722228979186,0.5343420081673823,0.7929984455905041,25,30
655,3,0.04836792977632809,0.5222218907350266,0.42941017948864535,0.12294591547873412,0.056026848551555486,0.35758088758639084,21,46
656,21,0.4597551056337432,0.0833744795114082,0.4568704148548486,0.9986828166550561,0.4381364328032562,0.6053740284432034,17,23
657,3,0.4824902112983601,0.45824338486114125,0.05926640384049864,0.1735562223829159,0.20880465782517454,0.7327079029254358,16,18
658,1,0.24647093889171479,0.5609619564992878,0.1925671046089974,0.2367492853170975,0.18095032617524032,0.28178994355078335,48,39
659,3,0.04256345840274134,0.4678296168058035,0.4896069247914552,0.34851293489808666,0.4352391509307867,0.4903534628240541,30,17
660,40,0.48665339570460264,0.013302587429167012,0.5000440168662303,0.3284854483615012,0.31790873145048404,0.27155563945693506,43,39
661,9,0.5299355623490567,0.2484551569106751,0.2216092807402682,0.6878638075701714,0.010426784335767492,0.6498089834263127,40,45
662,9,0.3621050299688421,0.15967938329275244,0.4782155867384055,0.13836795258546253,0.9755665101194806,0.8682226895576727,48,47
663,0,0.00813084943228315,0.9508663922344776,0.0410027583332393,0.4486525309101673,0.2400730071326782,0.9500921357480885,46,33
664,2,0.16495787569030762,0.6067117232331171,0.22833040107657532,0.963266535385675,0.910137959920581,0.6978515107090546,15,5
665,0,0.05706641893091957,0.7926271370203507,0.15030644404872973,0.2068595892710331,0.661431398182704,0.28964080577303764,21,39
666,4,0.5037090221066597,0.38202023457862133,0.11427074331471898,0.5504580092987109,0.06782158303311281,0.846288935427074,2,33
667,3,0.060097520931983284,0.13742586934001422,0.8024766097280025,0.7885269687145481,0.5709597748507955,0.26539797454734293,5,32
668,8,0.36675623686852055,0.18410422180253883,0.44913954132894063,0.925542194245148,0.2717699123383145,0.9337027339558616,11,23
669,2,0.25533426784382907,0.5078792124976754,0.2367865196584955,0.40664993463025967,0.5892942338552611,0.28381451102859556,45,9
670,8,0.4623967741189883,0.29892069625318896,0.23868252962782277,0.16414800531723373,0.8523905246021932,0.6062224623267355,21,39
671,3,0.6081950484168507,0.357482062477286,0.03432288910586334,0.37614289763536235,0.12976994479934056,0.02174266071945774,28,2
672,1,0.29337159034284976,0.6929294710678937,0.013698938589256526,0.8546630315979177,0.3711208201695555,0.6141806040708567,15,45
673,12,0.6086958927330113,0.1973712403049951,0.19393286696199363,0.6614765701276519,0.0456082101298364,0.09881142894646144,4,24
674,6,0.21956770253216884,0.1983932009168864,0.5820390965509448,0.9030035916575982,0.02488762033587133,0.8586730000652428,30,21
675,5,0.3496609383735758,0.2708538740395958,0.37948518758682837,0.27413159431441136,0.8631956759549676,0.30263680309118113,1,28
676,1,0.15981105349948954,0.7661366648772252,0.07405228162328525,0.23370357131597586,0.7198298847591195,0.7975605552132249,19,12
677,7,0.14465468920981228,0.09599512030715152,0.7593501904830362,0.6121162972350672,0.5739707880912985,0.2461395350566732,3,19
678,7,0.6379817248452123,0.2664850359583948,0.0955332391963929,0.5563469396973385,0.5002147914507428,0.02838122018265532,39,36
679,7,0.3450301938401191,0.36318118636846997,0.2917886197914109,0.6139765457404396,0.18101830911658223,0.807169828778896,22,48
680,4,0.19729494112857215,0.41151185678630875,0.3911932020851191,0.9131000826237883,0.40422979563879124,0.4770873486468523,12,16
681,28,0.7070874299942583,0.057458819287957374,0.2354537507177843,0.44378640011428006,0.6972218301314161,0.9509602196479765,31,28
682,5,0.8543393202928642,0.1286059355366087,0.017054744170527103,0.24698563640696403,0.1265915414013914,0.4858325063296026,27,33
683,1,0.12814595045809785,0.8098984499846876,0.061955599557214525,0.9767367334279312,0.672302289549714,0.12157415180524223,10,11
684,9,0.7455215378195239,0.17342025709783027,0.08105820508264583,0.7043899015975802,0.3028265371581189,0.15512825024164933,13,11
685,8,0.7029013127201917,0.2168980169977488,0.08020067028205946,0.18482626718329298,0.5646508406307288,0.009960946172551721,30,47
686,500,0.6109370288265419,0.10821617642778125,0.28084679474567686,0.47113727600574207,0.0013861826625920504,0.4455338866741997,18,8
687,5,0.14902051712493514,0.23455120709796617,0.6164282757770987,0.24770846762198862,0.12227527129746596,0.4714228941877878,20,40
688,2,0.2430810195972668,0.6743255269850461,0.08259345341768709,0.6172471058112745,0.2884592438256631,0.09148161747032757,21,37
689,2,0.3366427721799974,0.516333291705452,0.14702393611455067,0.6780533403270663,0.09989586966788722,0.329292492293788,39,38
690,4,0.18715742486727105,0.6235258255389409,0.18931674959378808,0.7836170411354714,0.4909181054597379,0.7999916666436416,21,6
691,1,0.2799522854532899,0.6423122240802508,0.07773549046645933,0.9411241092250034,0.6212422053177292,0.4560223334044642,37,18
692,8,0.41902106535193906,0.2493920013323696,0.33158693331569133,0.6396551648473694,0.7662984506448925,0.16168991240827257,41,10
693,15,0.3646155542590416,0.028964552175500424,0.606419893565458,0.16934015293401972,0.5368761966211338,0.6078401210011564,31,34
694,5,0.2923408081151726,0.4685646785231633,0.2390945133616641,0.8833851342154226,0.9363909711948616,0.4907122698257944,20,41
695,16,0.5746133985651919,0.13077863149667057,0.29460796993813754,0.9563428140985853,0.5503459438114445,0.6104288294021969,46,42
696,0,0.010758713115549767,0.8395008047170437,0.14974048216740654,0.3198711064474794,0.4516191438859799,0.07309200944827698,24,14
697,0,0.04827474228792383,0.9300693728515798,0.02165588486049641,0.899967674781851,0.9320191555348406,0.5389105709399319,48,8
698,9,0.2957075050487108,0.23600848446611533,0.4682840104851739,0.2552213492364126,0.5430341235719176,0.7619659031612951,21,18
699,3,0.5570619704478378,0.38690623395026946,0.05603179560189275,0.6720762499842197,0.4874105223389513,0.830849271225292,17,4
700,1,0.19387854293792783,0.776956639907111,0.02916481715496122,0.6224836163442387,0.5738349826442928,0.30870596804555084,18,11
701,5,0.16865627141995687,0.40392410880624785,0.4274196197737953,0.28624169421087087,0.003806269236257376,0.8775259802715288,40,22
702,32,0.4292730254162658,0.04418342085131732,0.5265435537324169,0.6860283495495678,0.2967108550202584,0.5837260812563178,28,44
703,13,0.4429285278943481,0.12036233126041407,0.4367091408452378,0.33880640954466,0.21349986540779953,0.5114165193431617,42,19
704,34,0.6891595520188573,0.03468541841580386,0.2761550295653389,0.9830163461011971,0.7480934165484748,0.7617385596479334,25,42
705,6,0.3781610875028911,0.30758239343440996,0.3142565190626989,0.8698236030706576,0.7006779844242489,0.43233449220753595,44,10
706,2,0.4527739868922077,0.503917192367722,0.04330882074007025,0.5616829374073627,0.8227019591127416,0.6141085075030422,31,39
707,19,0.8517687338237209,0.07006252205543151,0.07816874412084762,0.8209740674477112,0.8737325173220467,0.21092010606968936,46,15
708,2,0.4036200860655308,0.5097076037344768,0.08667231019999244,0.5136861482807707,0.37287497429140837,0.5689213298994678,46,10
709,3,0.25178156477181246,0.40336931079963745,0.3448491244285501,0.054895809232727966,0.8291153728513134,0.4205264511760519,33,40
710,1,0.06182739274889515,0.43419164548363753,0.5039809617674673,0.8862016718993332,0.7740763524728926,0.24001298555159822,5,36
711,4,0.3713244934089819,0.2980275032526416,0.3306480033383765,0.2134774405866936,0.8732662488744023,0.5717298703958027,38,12
712,3,0.21756309511889382,0.47158865782081605,0.31084824706029013,0.019353937011644562,0.21959540712283077,0.7114889254609147,7,9
713,14,0.37454307651428054,0.10745491280770592,0.5180020106780135,0.20677158945146845,0.47309567883556103,0.8266464857527313,17,42
714,500,0.5851689002449373,0.06814204065389551,0.3466890591011672,0.5353271903020289,0.6986134558078692,0.9311478887077358,3,5
715,12,0.39166185822517374,0.09159634859771115,0.5167417931771151,0.7678785739109283,0.5719964480960051,0.6169319158322016,33,31
716,4,0.31711584147866634,0.4526100502321396,0.23027410828919403,0.4097333984300807,0.5132496234312058,0.12162513383118545,38,34
717,1,0.08025178831736068,0.6548774318862263,0.26487077979641305,0.6664580620264944,0.30585448007970184,0.9938585150255814,36,17
718,5,0.12738806276210535,0.012966536466896494,0.8596454007709982,0.31286670970649455,0.2963925835008012,0.6220705092334274,6,48
719,4,0.3168061641938381,0.3803976987834169,0.302796137022745,0.8871935141843273,0.351326496330284,0.5357215382908852,2,44
720,1,0.05852726735151037,0.5508994950541053,0.39057323759438434,0.6823947510487274,0.03111333732283017,0.08347956736114082,14,44
721,4,0.3324399341638091,0.4175210867795742,0.25003897905661665,0.39242715581012366,0.2565574143057152,0.20710611022994085,47,44
722,3,0.46348914058099655,0.4606390457961892,0.07587181362281425,0.2996431583850515,0.5133427917911946,0.376626789268957,44,19
723,4,0.1406564296196109,0.3344265179409577,0.5249170524394314,0.0986872009788401,0.5359399783256906,0.7446055345248435,17,47
724,7,0.23161523160723907,0.29160173124794186,0.47678303714481907,0.4898316803525169,0.3277625495432053,0.28334998354288243,17,22
725,16,0.9477485639201362,0.03701800574766334,0.015233430332200482,0.2899176005567752,0.7084473024074058,0.4463938927686937,24,26
726,4,0.1374912385739685,0.4134426186670944,0.4490661427589371,0.8249910151375146,0.27321038146789844,0.8135192017258169,12,21
727,14,0.46492929569026853,0.1766463970970661,0.3584243072126654,0.32126172086073346,0.6467052917001892,0.17442002337058782,32,34
728,4,0.09761992790018093,0.1017006120629741,0.800679460036845,0.3934651742065901,0.948232281148873,0.2207655019191802,15,50
729,246,0.8406554671106888,0.009560875207725639,0.14978365768158552,0.26342877557286215,0.5088248667592462,0.7429721198778462,20,37
730,5,0.18978571065108918,0.37589998262247837,0.43431430672643245,0.668698818060753,0.6317563709378817,0.307218345507816,27,23
731,0,0.013734619015282834,0.5200134697754497,0.46625191120926746,0.13367406913973234,0.8103336358433663,0.9352768775797138,40,14
732,9,0.8547326347891221,0.11592604438785514,0.029341320823022765,0.12902058134755512,0.43423093127006307,0.970875521773611,16,15
733,0,0.002222046588698068,0.8177514478202872,0.18002650559101474,0.2074472637363758,0.31673244957281976,0.8387040698493157,47,33
734,3,0.5521088376648945,0.38375420161133755,0.06413696072376796,0.6086710809045464,0.708227570756255,0.9757038582783889,32,9
735,4,0.23918822590149935,0.44808876884887483,0.3127230052496258,0.5839153558173159,0.7271215080558446,0.1854767484767672,26,21
736,17,0.36068127286082285,0.1448505978233856,0.49446812931579154,0.8903253284199127,0.15828474127559722,0.6383425487413078,6,18
737,2,0.08164523994238249,0.2926250116745073,0.6257297483831102,0.783209060920585,0.864931661143047,0.31589132290528,3,3
738,5,0.3287442592564277,0.4068085142330392,0.2644472265105331,0.28319423072435,0.664180559919574,0.6844269268609913,6,33
739,8,0.32687829820293557,0.25258946706453334,0.4205322347325311,0.6951992510220297,0.8588007682834755,0.7372447633218652,37,22
740,1,0.2013563614411782,0.7081615923333652,0.09048204622545664,0.11808565345810385,0.15650813897588045,0.5625375279503748,14,27
741,4,0.3297002182079912,0.4176925812187219,0.2526072005732869,0.5221353574486287,0.8632462824930002,0.23873214119850628,34,24
742,2,0.3635400684163479,0.5995509586388221,0.036908972944829976,0.7768206838600442,0.8507109914901968,0.6597568638936251,44,11
743,8,0.3694175267365636,0.26156932308891423,0.3690131501745222,0.3260713983928508,0.5737812495278108,0.1657030077879701,1,10
744,6,0.1971637509110451,0.266201778181544,0.5366344709074109,0.23190646214072597,0.4151427047417865,0.6063685987881403,15,46
745,10,0.5678054052092256,0.1803130668139621,0.2518815279768123,0.13448954402067237,0.7706925060153144,0.060966267646429206,45,49
746,6,0.8115305849063232,0.1649632393733148,0.023506175720361955,0.6230235500156975,0.2213984311242897,0.4971610599470917,19,19
747,5,0.06620587331085015,0.13155353894597555,0.8022405877431743,0.5953321606864932,0.10253876917555294,0.677257568523986,5,38
748,7,0.16800095912068658,0.16356899773884648,0.668430043140467,0.7517036187864199,0.021172207634799767,0.5962910673436868,8,14
749,8,0.2578327533458855,0.16445680722303313,0.5777104394310814,0.31050077775337737,0.1494114082198127,0.3591460047683105,19,32
750,2,0.11270827924516902,0.4236626542681875,0.4636290664866435,0.23217484998424165,0.40715786167469015,0.9433527640379357,33,5
751,2,0.06845442914635524,0.2657559368058714,0.6657896340477734,0.662071687494629,0.4363509259877375,0.732128219706952,46,3
752,2,0.04099571347200803,0.3361914996805334,0.6228127868474586,0.03471515195907515,0.1440332641715737,0.9664190630504307,24,48
753,15,0.7152077721348322,0.13838156934253043,0.14641065852263735,0.7751804488502831,0.8213336421782066,0.18104135688650036,18,18
754,13,0.8910744505468327,0.05963702879708188,0.049288520656085466,0.5931041311961334,0.7031638979511803,0.026609887957863787,3,13
755,5,0.4730146982195501,0.3634927250035428,0.1634925767769071,0.6845068302427483,0.8528399308547319,0.9181858556460898,9,18
756,1,0.1971123049428689,0.612942547254026,0.18994514780310512,0.8481006005892766,0.6616527214941342,0.5059435414024182,23,37
757,1,0.01944265084380703,0.2631333533203605,0.7174239958358325,0.27738311891096734,0.8024306434245114,0.22798869909723474,29,30
758,3,0.08869634754799538,0.5298010277278273,0.3815026247241773,0.25889089254825925,0.6034282207961378,0.833415761644298,2,12
759,3,0.10591091569776634,0.3850438396598399,0.5090452446423938,0.32849218542702485,0.8987133604165062,0.5273327778457333,9,13
760,500,0.8353647037007876,0.010972786064189055,0.1536625102350233,0.738617855292269,0.5054603032167058,0.5026625023057342,33,21
761,11,0.8085600409851905,0.14959646587678466,0.04184349313802482,0.4394331119054232,0.2585596463112978,0.38104624662904996,28,31
762,4,0.1548122960394579,0.5118922474270815,0.3332954565334606,0.5359957665696063,0.7753236712362273,0.7683990035038497,41,38
763,3,0.436662052384333,0.4737242523865879,0.08961369522907914,0.7102745740439749,0.19702694586572211,0.7562350457610132,45,24
764,1,0.0879599609252949,0.8520040310953656,0.0600360079793395,0.031155248088162613,0.6642341904284458,0.9319736432572924,7,47
765,0,0.012139847517618874,0.4514206938226796,0.5364394586597016,0.7124203354253023,0.9618204244537915,0.6200489024358576,14,3
766,20,0.3709162861109685,0.07729101373645508,0.5517927001525764,0.25984438426481304,0.9073734048243624,0.22763491968627547,9,45
767,2,0.2778252101888459,0.610587907710822,0.11158688210033207,0.971420934618673,0.8201890018588476,0.20681990149835427,33,39
768,1,0.3543822964628832,0.6229894576416244,0.022628245895492394,0.30793541558363513,0.5317541194117773,0.02666268660170501,14,39
769,8,0.5157410304508081,0.324675882151358,0.1595830873978339,0.6808099539469794,0.0479337566837198,0.7904492475849296,41,1
770,1,0.09780433324718296,0.7184914951200465,0.18370417163277053,0.26494948026445897,0.6379408689116742,0.6852332074910231,20,17
771,3,0.1002998786462278,0.5381883602800054,0.3615117610737668,0.6516292442213841,0.23699543398804623,0.8273046451607211,38,46
772,9,0.43503113651191916,0.22375072666938833,0.3412181368186925,0.8722870791801766,0.4354861916774836,0.1954728377843722,34,35
773,17,0.7857780869323386,0.08953369477185036,0.124688218295811,0.34607494248639714,0.8790392970635024,0.3590268076363331,38,38
774,1,0.14448381714849545,0.7278650993500817,0.12765108350142285,0.1880871411123768,0.2345808418465557,0.5375321005405165,12,46
775,8,0.20029642486008348,0.18234607358233756,0.617357501557579,0.5628212169739973,0.5971814581047815,0.15242450174439703,16,49
776,11,0.28804746785984947,0.17474848022823386,0.5372040519119167,0.7507603476176207,0.9666356357972319,0.03674532126740426,2,45
777,13,0.648084506244461,0.164491445003079,0.18742404875246,0.7090219114447784,0.7233202388582114,0.0058007353391538174,41,44
778,6,0.6793991275330615,0.2397658772833572,0.08083499518358128,0.9209913317822711,0.5856132713778847,0.24615631049914244,44,14
779,10,0.6905352696822573,0.2632587692531331,0.04620596106460961,0.665764087289105,0.6790909935770012,0.8155734671093559,48,14
780,3,0.5842767193447296,0.4091357939318322,0.0065874867234382295,0.18677357628791613,0.17704134324594845,0.6497507454075215,21,47
781,5,0.1852055763105368,0.3044455300855168,0.5103488936039464,0.522925889216977,0.32175499570104593,0.6164987814080563,8,36
782,2,0.08696318032943107,0.3457254640468489,0.56731135562372,0.5028090299235741,0.07145362584299952,0.8574724084560711,13,22
783,25,0.4707007139462087,0.05923295162035336,0.4700663344334379,0.2365165933603075,0.39662087371671717,0.6366354855580235,7,43
784,3,0.3274423960447501,0.5324690593935262,0.1400885445617237,0.315003391350248,0.008429318510593364,0.6026490788468796,12,20
785,10,0.5152293019613835,0.20857412769956618,0.2761965703390503,0.5107023815025533,0.880255175710258,0.7668458918558213,50,11
786,3,0.15593562961507024,0.3872250794306318,0.456839290954298,0.00502731458797856,0.22959264184061134,0.5961365943466869,15,46
787,14,0.48919567341167114,0.1606802850318101,0.3501240415565188,0.011376729379846906,0.7563576539872572,0.4526696960149402,13,48
788,1,0.07551305435438183,0.5613304017670873,0.3631565438785309,0.7024899404521187,0.31808280817846024,0.3450659358334035,7,19
789,27,0.6990887915127417,0.05399919026099975,0.24691201822625852,0.22271896065499575,0.3335896277226119,0.21646455540313192,6,37
790,2,0.3374620665966427,0.5661127251559198,0.0964252082474375,0.2860383627325245,0.8336427926102573,0.38183413748609374,17,31
791,11,0.6354058669375918,0.16822428306641624,0.19636984999599194,0.1713747641529605,0.17852405908363822,0.001144829300668282,20,31
792,13,0.7209326665029029,0.13825395574910382,0.1408133777479933,0.27730854263588056,0.06544712798441321,0.8251761147129186,24,12
793,9,0.41951358597317157,0.23916908374107504,0.3413173302857534,0.7992438070389725,0.36960613216968363,0.35476634563553744,48,44
794,11,0.2824381664453979,0.02175051746741541,0.6958113160871867,0.20844350790766242,0.30772225272959197,0.060712366025217235,36,15
795,1,0.13347405503218135,0.5935697892671835,0.27295615570063514,0.8592763762716544,0.44688115674280304,0.5237287962729371,23,14
796,1,0.1885195256140939,0.7181897773229987,0.09329069706290738,0.21974056864428793,0.6781820669050366,0.5467021870814494,26,22
797,8,0.5567113896954515,0.1955453989905177,0.24774321131403076,0.3141534618977101,0.8855514388352742,0.5089767554416351,17,40
798,10,0.4020316536544952,0.10280092693047094,0.49516741941503384,0.7311105550544968,0.6999745329264455,0.5207353334157248,5,23
799,7,0.5606321144750787,0.2638600182939782,0.17550786723094314,0.263458227561723,0.8790703269103375,0.8253006584626322,44,12
800,4,0.11261579028921986,0.3268340468450004,0.5605501628657797,0.4577953999435238,0.00947079085012259,0.09035306537276921,13,38
801,1,0.033508756290711816,0.5108854021025181,0.4556058416067701,0.25690965847739833,0.7795138660060592,0.492946436773281,48,12
802,0,0.014589978797440062,0.6828161100892274,0.30259391111333256,0.37274108687144647,0.5301114978341035,0.8513981645947921,20,24
803,500,0.4915597406088785,0.07934704039092799,0.4290932190001935,0.9430854068108946,0.28725138806860595,0.12185787228090506,14,7
804,0,0.0027770623201681666,0.9174524476217345,0.07977049005809733,0.4171576559041542,0.23659933041597836,0.5295457666699178,39,7
805,3,0.5084381222699409,0.4330788232263414,0.05848305450371771,0.013488254977115699,0.6865015559894132,0.5834933371884279,20,16
806,7,0.2965025821079966,0.21487559910814713,0.48862181878385624,0.5350984555993552,0.711289365639815,0.41479685198708327,33,40
807,2,0.22303267631271795,0.556874585504059,0.22009273818322306,0.5541967099225992,0.9947282100356241,0.5550944567134567,11,38
808,2,0.3776392237797752,0.5300630409771204,0.09229773524310436,0.6749809386686605,0.8178155930555145,0.1220210195560123,48,29
809,13,0.8393053350245141,0.07312962856806327,0.08756503640742264,0.6366735010575268,0.9820009106481469,0.5427437624567409,40,46
810,0,0.6663192087283624,0.33337221848480236,0.00030857278683527056,0.047745371900935196,0.4423739525907898,0.6596611041587359,15,32
811,15,0.24059519549439068,0.02033106215936975,0.7390737423462396,0.7824685216508847,0.2829315748014076,0.6102635633057986,48,23
812,13,0.6059293941082822,0.14128916881995357,0.25278143707176426,0.8280296863487199,0.44506355292199606,0.2523001626382121,48,28
813,7,0.5003668479479341,0.23481571755605524,0.2648174344960107,0.08366748754989672,0.8836183304779973,0.6449075506132398,5,24
814,5,0.3232474802114581,0.3733161402687415,0.3034363795198004,0.5773834028873155,0.8807617863877344,0.3282308642904681,7,10
815,1,0.008617298314936073,0.3952416817801233,0.5961410199049406,0.3291302239633699,0.7225703214668566,0.5332872718277232,18,50
816,2,0.4130360897116312,0.47092222648187665,0.11604168380649216,0.9307700317129063,0.8862574915802083,0.06929305002422903,16,31
817,1,0.08175998606400015,0.6238108373349136,0.29442917660108625,0.6620746392818738,0.3678134952431943,0.5460857085437691,27,9
818,22,0.5882247140197839,0.07736623368186113,0.33440905229835494,0.6920609348690753,0.04092549834189263,0.8062380697501095,25,28
819,5,0.3368154652386669,0.363770851793239,0.2994136829680941,0.17704863474222843,0.21092710395633707,0.5705953205141406,22,24
820,9,0.39787037496298816,0.2278665525753879,0.37426307246162394,0.4688018264572268,0.4981220681211229,0.21687732173928542,32,38
821,4,0.08441109813305236,0.04161644851679913,0.8739724533501485,0.834071230294953,0.7179081666685347,0.49278440031130566,26,36
822,6,0.40100443637766325,0.3356819727114472,0.2633135909108896,0.8410276910433033,0.5765195092087173,0.6484362704089205,1,20
823,1,0.21689352696707576,0.7381339419295754,0.04497253110334887,0.733466126111677,0.5735583858108252,0.5894474746514936,16,1
824,319,0.5863059659557263,0.01651983392598022,0.3971742001182935,0.7026340608060742,0.4358266173418096,0.6237598272284421,49,44
825,2,0.5190155370831819,0.45469654231182755,0.026287920604990522,0.005725212701791826,0.6752241938271543,0.6950035921550315,16,39
826,5,0.3674824536456319,0.31636517097954475,0.3161523753748233,0.9627635485935351,0.5699436812134239,0.6126951772359446,21,33
827,21,0.3342230120814945,0.008641941212616744,0.6571350467058887,0.7946827113204262,0.3037772152822885,0.6279517682557878,34,50
828,1,0.01462204277158441,0.27130324202007305,0.7140747152083425,0.9557458551072204,0.11005559979451873,0.9981349906380453,21,41
829,23,0.5923396532833497,0.09091327970551799,0.3167470670111323,0.23002692086607301,0.18473981866305234,0.7086451027706241,27,35
830,1,0.08448527496046832,0.8488985125086754,0.06661621253085626,0.4517827888247088,0.9218613005683955,0.7312708619786064,45,33
831,5,0.3240333201492539,0.47750971644982476,0.19845696340092134,0.19683020923234007,0.8768355086861459,0.4795954669461744,32,47
832,7,0.5576353899660889,0.2889892195314213,0.15337539050248983,0.6208927851600831,0.37070496010871945,0.2313327748778209,12,6
833,3,0.5178554736676749,0.34754364666794224,0.13460087966438283,0.5992161663678858,0.5647379210597376,0.741051212772553,1,31
834,4,0.2582005185843309,0.4027544929963457,0.3390449884193234,0.8346468744824885,0.2148776664606069,0.5746619763593843,10,44
835,500,0.5457906116217304,0.1495868554713491,0.30462253290692054,0.17403362041478343,0.034256560714763906,0.984226643314999,48,2
836,2,0.052944124482060095,0.2745174426049717,0.6725384329129682,0.19084832123425877,0.6801823192672252,0.8140881100043135,29,38
837,3,0.17529178113910882,0.4546664879135264,0.3700417309473648,0.8524641740478115,0.8667116957724674,0.009073170449546919,48,1
838,2,0.5238997126118933,0.4693105655992117,0.006789721788895031,0.2107451913973184,0.8440741257599336,0.77177943361163,48,33
839,500,0.5181886933654292,0.04649451138601779,0.43531679524855305,0.46510454508293253,0.26771288006934413,0.3544367441104348,28,16
840,3,0.09816346537883114,0.4761596068834042,0.42567692773776467,0.3696655334061828,0.20338058326593889,0.1345014619194722,10,3
841,1,0.19098433593888742,0.6120931994817373,0.19692246457937523,0.11944047613939335,0.6967683086840915,0.5903003664203729,13,46
842,500,0.3555009186166631,0.23211372905345418,0.4123853523298827,0.8161663315108781,0.9743148710720742,0.4327163552018596,7,1
843,4,0.12762355292014227,0.01186505255439263,0.8605113945254651,0.39607513945862705,0.3333541943873509,0.3958947455197316,27,21
844,6,0.10213473343024404,0.0751238805483595,0.8227413860213965,0.9471162182405968,0.5047106130598463,0.09138554018588518,26,26
845,5,0.35994481214451635,0.4152400274851913,0.22481516037029237,0.5888571918542795,0.938016197658348,0.23447939512486726,4,20
846,2,0.21034886056216073,0.638185419250262,0.1514657201875773,0.22977879380553579,0.9133311497361829,0.9008668567070901,43,30
847,8,0.1152788845876137,0.18910106247159697,0.6956200529407893,0.14566452954067088,0.12277004465331642,0.2833021572640617,7,9
848,4,0.3082903200612239,0.423884677360878,0.2678250025778981,0.2836338162634734,0.54522243291706,0.18826507489790079,9,48
849,5,0.18948237063025508,0.1768801320855904,0.6336374972841545,0.34737145092643407,0.35413734644078154,0.48279078958748756,49,32
850,5,0.21617058492257912,0.31506656116266807,0.4687628539147528,0.5406748421491816,0.3345983835094446,0.4437748678244612,18,38
851,1,0.23994473333111221,0.7190522963019365,0.04100297036695133,0.07112655095948339,0.17169440474706155,0.3607469296462871,7,21
852,6,0.2032884011588617,0.2121028309348636,0.5846087679062747,0.32876907363737684,0.25605464216467233,0.7977411102488219,1,42
853,2,0.21801626999460277,0.593819730737501,0.18816399926789618,0.013723939410105745,0.6678756819239714,0.1260130540108334,49,50
854,11,0.44089251804793006,0.11761761397902404,0.4414898679730459,0.5918514976298341,0.09734212748007143,0.9214630125829542,45,23
855,5,0.30196314156938875,0.3412373127503451,0.3567995456802662,0.44637481004676793,0.9178948397180938,0.4164635476438323,44,32
